artist,title,album,lyrics,lyrics_length
Nick Cave & The Bad Seeds,Girl in Amber,Skeleton Tree,"Some go on, some stay behind, some never move at all
Girl in amber, trapped forever, spinning down the hall
Let no part of her go unremembered, clothes across the floor
Girl in amber, long does slumber shuts the bathroom door

The phone, the phone, the phone it rings, it rings, it rings no more
The song, the song, the song it spins since 1984
The phone, the phone, the phone, it rings, the phone, it rings no more
The song, the song, it's been spinning now since 19...

If you want to bleed, just bleed (Ah)
And if you want to bleed, just bleed (Ah)
And if you want to bleed, don't breathe a word
Just step away
And let the world spinning now

You turn, you turn, you kneel, lace up his shoes, your little blue-eyed boy
Take him by his hand, go moving spinning down the hall
I get lucky, I get lucky 'cause I tried again
I knew the world it would stop spinning now since you've been gone
I used to think that when you died you kind of wandered the world
In a slumber till you crumbled, were absorbed into the earth

Well, I don't think that any more
The phone it rings no more
The song, the song it spins, it spins now since 1984
The song, the song, the song it spins, it's been spinning now
And if you'll hold me I will tell you that you know that

If you want to leave, don't breathe (Ah)
And if you want to leave, don't breathe (Ah)
And if you want to leave, don't breathe a word
And let the world turn

The song, the song it spins, the song, it spins, it spins no more
The phone, it rings, it rings
And you won't stay

(Ah, ah, ah, ah)
Don't touch me (Ah)
Don't touch me (Ah)
Don't touch me (Ah)
Don't touch me",322
Nick Cave & The Bad Seeds,Stagger Lee,Lovely Creatures: The Best of Nick Cave and the Bad Seeds,"It was back in '32 when times were hard
He had a Colt .45 and a deck of cards
Stagger Lee
He wore rat-drawn shoes and an old Stetson hat
Had a '28 Ford, he had payments on that
Stagger Lee
His woman threw him out in the ice and snow
And told him, ""Never ever come back no more
Stagger Lee""
So he walked through the rain and he walked through the mud
Till he came to a place called The Bucket Of Blood
Stagger Lee
He said ""Mr Motherfucker, you know who I am""
The barkeeper said, ""No, and I don't give a good goddamn""
To Stagger Lee
He said, ""Well bartender, it's so plain to see
I'm the bad motherfucker called Stagger Lee
Mr. Stagger Lee""
Barkeep said, ""Yeah, I've heard your name down the way
And I kick motherfucking asses like you every day
Mr Stagger Lee""
Well ah, those were the last words that the barkeep said
Cause Stag put four holes in his motherfucking head

Just then in came a broad called Nellie Brown
Known to make more money than any bitch in town
She struts across the bar, hitching up her skirt
Over to Stagger Lee, she startin' to flirt
Oh, Stagger Lee
She saw the barkeep, said, ""O God, he can't be dead!""
Stag said, ""Well, just count the holes in the motherfucker's head!""
She said, ""You ain't look like you scored in quite a time
Why not come to my pad? It won't cost you a dime
Mr. Stagger Lee!""
""But there's something I have to say before you begin
You'll have to be gone before my man Billy Dilly comes in
Mr. Stagger Lee""
""I'll stay here till Billy Dilly comes in, till time comes to pass
And furthermore I'll fuck Billy Dilly in his motherfucking ass""
Said Stagger Lee
""I'm a bad motherfucker, don't you know
And I'll crawl over fifty good pussies just to get to one fat boy's asshole!""
Said Stagger Lee
Just then Billy Dilly rolls in and he says, ""You must be
The mad motherfucker called Stagger Lee""
""I'm Stagger Lee
Yeah, I'm Stagger Lee and you better get down on your knees
And suck my dick, because If you don't you're gonna be dead""
Said Stagger Lee
Well, Billy Dilly dropped down and slobbered on his head
And Stag filled him full of lead
*gunshots*
Oh yeah
*screaming*",404
Nick Cave & The Bad Seeds,Jubilee Street,Lovely Creatures: The Best of Nick Cave and the Bad Seeds,"On Jubilee Street there was a girl named Bea
She had a history, but she had no past
When they shut her down, the Russians moved in
Now I'm too scared, I'm too scared to even walk on past
She used to say:
All those good people down on Jubilee Street
They ought to practice what they preach
Yeah, they ought to practice just what they preach
Those good people on Jubilee Street
And here I come up the hill
I'm pushing my wheel of love
I got love in my tummy and a tiny little pain
And a ten ton catastrophe on a 60 pound chain
And I'm pushing my wheel of love up Jubilee Street
Ah, look at me now


The problem was she had a little black book
And my name was written on every page
Well, a girl’s gotta make ends meet
Even down on Jubilee Street
I was out of place and time, and over the hill, and out of my mind
On Jubilee Street
I ought to practice what I preach
These days I go downtown in my tie and tails
I got a fetus on a leash
I am alone now, I am beyond recriminations
The curtains are shut, the furniture is gone
I’m transforming, I’m vibrating, I’m glowing
I’m flying, look at me now
I’m flying, look at me now",228
Nick Cave & The Bad Seeds,Higgs Boson Blues,Lovely Creatures: The Best of Nick Cave and the Bad Seeds,"Can't remember anything at all
Flame trees line the streets
Can't remember anything at all

But I'm driving my car down to Geneva

I've been sitting in my basement patio
Aye it was hot up above
Girls walk past, their roses all in bloom
Have you ever heard about the Higgs Boson Blues?
I'm going down to Geneva, baby
Gonna teach it to you
Who cares?
Who cares what the future brings?

Black road long and I drove and drove
And came upon a crossroad
The night was hot and black
I see Robert Johnson with a 10-dollar guitar
Strapped to his back looking for a tune
Ah, well here comes Lucifer with his canon law
And a hundred black babies running from his genocidal jaw
He got the real killer groove
Robert Johnson and the devil, man
Don't know who is gonna rip off who

Driving my car, flame trees on fire
Sitting and singing the Higgs Boson Blues
I'm tired, I'm looking for a spot to drop
All the clocks have stopped in Memphis now
And the Lorraine Motel, it's hot
It's hot - that's why they call it the Hot Spot
I'll take a room with a view
Hear a man preaching in a language that's completely new, yeah
And making the hot cots in the flophouse bleed
While the cleaning ladies sob into their mops
And the bellhop hops and bops
A shot rings out to a spiritual groove
Everybody bleeding to that Higgs Boson Blues

And if I die tonight
Bury me in my favorite yellow patent leather shoes
With a mummified cat and a cone-like hat
That the Caliphate forced on the Jews
Ah, can you feel my heart beat?
Can you feel my heart beat?

Hannah Montana does the African Savannah
As the simulated rainy season begins
She curses the queue at the zoo loos
And moves on to Amazonia
And cries with the dolphins
The Mau Mau ate the pygmy
The pygmy ate the monkey
The monkey has a gift
That he is sending back to you
Look, here comes the missionary
With his smallpox and flu
He's saving them, the savages
With his Higgs Boson Blues

I'm driving my car down to Geneva
I'm driving my car down to Geneva

Oh let the damn day break
The rainy days always make me sad
Miley Cyrus floats in a swimming pool in Toluca Lake
And you're the best girl I've ever had
Can't remember anything at all",415
Nick Cave & The Bad Seeds,Bright Horses,Ghosteen,"(Ooh)
(Ooh, oh)

The bright horses have broken free from the fields
They are horses of love, their manes full of fire
They are parting the cities, those bright, burning horses
And everyone is hiding, and no one makes a sound
And I'm by your side, and I'm holding your hand
Bright horses of wonder springing from your burning hand

(Ooh)
(Ooh, oh)

And everyone has a heart and it's calling for something
And we're all so sick and tired of seeing things as they are
And horses are just horses and their manes aren't full of fire
The fields are just fields and there ain't no Lord
And everyone is hidden, and everyone is cruel
And there's no shortage of tyrants and no shortage of fools
And the little white shape dancing at the end of the hall
Is just a wish that time can't dissolve at all

(Ooh)
(Ooh, oh)

Oh, oh, oh
Oh, oh, oh
Oh, this world is plain to see
It don't mean we can't believe in something
And anyway, my baby's coming back now on the next train
I can hear the whistle blowin', I can hear the mighty roar
I can hear the horses prancing in the pastures of the Lord
Oh, the train is coming, and I'm standing here to see
And it's bringing my baby right back to me
Well, there are some things that are hard to explain
But my baby's coming home now on the 5:30 train",248
Nick Cave & The Bad Seeds,Magneto,Skeleton Tree,"Mostly I never knew which way was out
Once it was on, it was on, and that was that
The umbilicus was a faucet that fountained rabid blood
And I spun on my wheel like a laboratory rat

I was an electrical storm on the bathroom floor, clutching the bowl
My blood was full of gags and other people's diseases
My monstrous little memory had swallowed me whole
It was the year I officially became the Bride of Jesus

In love, in love, in love you laugh
In love you move, I move
And one more time with feeling
For love, you love, I laugh, you laugh
I saw you in half
And the stars are splashed across the ceiling

Oh, the urge to kill somebody was basically overwhelming
I had such hard blues down there in the supermarket queues
And I had a sudden urge to become someone, someone like you
Who started out with less than anyone I ever knew

In love, in love, I love, you love, I laugh, you laugh
I move, you move
And one more time with feeling
I love, you love, I laugh, you laugh
I'm sawn in half
And all the stars are splashed across the ceiling

Oh and oh, you come shyly, softly to the hole to drink
Come as far as the edge of my blood, and then swim
And in the bathroom mirror I see me vomit in the sink
And all through the house we hear the hyena's hymns

Of love, I love, you love, I love, you love
I laugh, you laugh, I move, you move, you move
And one more time with feeling
I love, you love, I laugh, you laugh
We saw each other in half
And all the stars are splashed and splattered across the ceiling",302
Nick Cave & The Bad Seeds,Distant Sky,Skeleton Tree,"Let us go now, my one true love
Call the gasman, cut the power out
We can set out, we can set out for the distant skies
Watch the sun, watch it rising in your eyes

Let us go now, my darling companion
Set out for the distant skies
See the sun, see it rising
See it rising, rising in your eyes

They told us our gods would outlive us
They told us our dreams would outlive us
They told us our gods would outlive us
But they lied

Let us go now, my only companion
Set out for the distant skies
Soon the children will be rising, will be rising
This is not for our eyes",117
Nick Cave & The Bad Seeds,Do You Love Me?,Lovely Creatures: The Best of Nick Cave and the Bad Seeds,"I found her on a night of fire and noise
Wild bells rang in a wild sky
I knew from that moment on
I'd love her till the day that I died
And I kissed away a thousand tears
My lady of the Various Sorrows
Some begged, some borrowed, some stolen
Some kept safe for tomorrow
On an endless night, silver star spangled
The bells from the chapel went jingle-jangle

(Do you love me?) Do you love me?
(Do you love me?) Do you love me?
(Do you love me?) Do you love me?
(Do you love me?) Do you love me?
Like I love you

She was given to me to put things right
And I stacked all my accomplishments beside her
Yet I seemed so obsolete and small
I found God and all His devils inside her
In my bed she cast the blizzard out
A mock sun blazed upon her head
So completely filled with light she was
Her shadow fanged and hairy and mad
Our love-lines grew hopelessly tangled
And the bells in the chapel go jingle-jangle

(Do you love me?) Do you love me?
(Do you love me?) Do you love me?
(Do you love me?) Do you love me?
(Do you love me?) Do you love me?
Like I love you

She had a heart full of love and devotion
She had a mindful of tyranny and terror
Well, I try, I do, I really try
But I just err, baby, I do, I error
So come and find me, my darling one
I'm down to the grounds, the very dregs
Ah, here she comes, blocking the sun
Blood running down the inside of her legs
The moon in the sky is battered and mangled
And the bells from the chapel go jingle-jangle, jingle-jangle, jingle-jangle, jingle-jangle

(Do you love me?) Do you love me?
(Do you love me?) Do you love me?
(Do you love me?) Do you love me?
(Do you love me?) Do you love me?
Like I love you

All things move toward their end
I knew before I met her that I would lose her
I swear I made every effort to be good to her
I made every effort not to abuse her
Crazy bracelets on her wrists and her ankles
And the bells from the chapel go jingle-jangle

(Do you love me?) Do you love me?
(Do you love me?) Do you love me?
(Do you love me?) Do you love me?
(Do you love me?) Do you love me?
Like I love you
(Do you love me?)
(Do you love me?)
(Do you love me?)
(Do you love me?)
Like I love you
(Do you love me?)
(Do you love me?)
(Do you love me?)
(Do you love me?)",462
Nick Cave & The Bad Seeds,Ghosteen,Ghosteen,"This world is beautiful
Held within its stars
I keep it in my heart
The stars are your eyes
I loved them right from the start
A world so beautiful
And I keep it in my heart

A ghosteen dances in my hand
Slowly twirling, twirling all around
A glowing circle in my hand
Dancing, dancing, dancing all around (In my hand)
A ghosteen dances in my hand (In my hand)
Slowly twirling, twirling all around (All around)
A ghosteen dances in my hand (In my hand)
Dancing, dancing, dancing all around (All around)
Here we go

There goes the moonlit man
Got a suitcase in his hand
He's moving on
Down the road
Things tend to fall apart starting with his heart
He kisses you lightly and he leaves
Leaves your sleeping body
Curled and dreaming around your smile, your smile

The three bears watch the TV
They age a lifetime, O' Lord
Mama bear holds the remote
Papa bear, he just floats
And baby bear, he has gone
To the moon in a boat, on a boat

I'm speaking about love now
And how the lights of love go down
You're in the back room washing his clothes
Love's like that, you know, it's like a tidal flow
And the past with its fierce undertow won't ever let us go
Won't ever let you go

If I could move the night I would
And I would turn the world around if I could
There's nothing wrong with loving something
You can't hold in your hand
You're sitting on the edge of the bed
Smoking and shaking your head
Well there's nothing wrong with loving things
That cannot even stand

Well there goes your moony man
With his suitcase in his hand
Well every road is lined with animals
That rise from their blood and walk
Well the moon won't get a wink of sleep
If I stay all night and talk
If I stay all night and talk",330
Nick Cave & The Bad Seeds,Waiting for You,Ghosteen,"All through the night we drove, and the wind caught her hair
And we parked on the beach in the cool evening air
Well, sometimes it's better not to say anything at all
Your body is an anchor, never asked to be free
Just want to stay in the business of making you happy
Well, I'm just waiting for you

Waiting for you, waiting for you
Waiting for you, waiting for you
Waiting for you

A priest runs through the chapel, all the calendars are turning
A Jesus freak on the street says, ""He is returning""
Well, sometimes a little bit of faith can go a long, long way
Your soul is my anchor, I never asked to be freed
Well, sleep now, sleep now, take as long as you need
'Cause I'm just waiting for you

Waiting for you, waiting for you
Waiting for you, waiting for you
Waiting for you to return
To return, to return",158
