artist,title,album,lyrics,lyrics_length
Kate Bush,And Dream of Sheep,Hounds of Love,"Little light shining
Little light will guide them to me
My face is all lit up
My face is all lit up

If they find me racing white horses
They'll not take me for a buoy
Let me be weak, let me sleep
And dream of sheep

Attention shipping information in sea areas
Bell Rock, Tiree, Cromarty, gale east
Malin, Sellafield… (Come here with me now)

Ooh, I'll wake up to any sound of engines
Every gull a seeking craft
I can't keep my eyes open
Wish I had my radio

I'd tune into some friendly voices
Talking about stupid things
I can't be left to my imagination
Let me be weak, let me sleep
And dream of sheep

Ooh, their breath is warm
And they smell like sleep
And they say they take me home
Like poppies, heavy with seed
They take me deeper and deeper",147
Kate Bush,Jig of Life,Hounds of Love,"Hello, old lady
I know your face well
I know it well, she says
""Ooh, na-na, n-na-na, na-na-na
I'll be sitting in your mirror
Now is the place where the crossroads meet
Will you look into the future?""

""Never, never say goodbye
To my part of your life""
No, no, no, no-no
Oh, let me live
She said, ""C'mon and let me live, girl""
She said, ""C'mon and let me live, girl"" (C'mon and let me live)

""This moment in time""
She said
""It doesn't belong to you""
She said
""It belongs to me
And to your little boy and to your little girl
And the one hand clapping
Where on your palm is my little line
When you're written in mine as an old memory?""
Ooh, na-na, na-na-na, na-na-na
Na-na-na, na-na-na, na-na-n—

""Never, never say goodbye
To my part of your life
Oh no, no, no, no, no
Oh, never, never, never, never, never let me go""
She said, ""C'mon and let me live, girl"" (C'mon and let me live)
She said, ""C'mon and let me live, girl"" (C'mon and let me live)


I put this moment here
I put this moment here
I put this moment
Over here
Over here

Can't you see where memories are kept bright?
Tripping on the water like a laughing girl
Time in her eyes is spawning past life
One with the ocean and the woman unfurled
Holding all the love that waits for you here
Catch us now, for I am your future
A kiss on the wind, and we'll make the land
Come over here to where When lingers
Waiting in this empty world
Waiting for Then, when the life spray cools
For now, does ride in on the curl of the wave
And you will dance with me in the sunlit pools
We are of the going water and the gone
We are of water in the holy land of water
And all that's to come runs in
With the thrust on the strand",334
Kate Bush,The Sensual World,The Sensual World,"Mmh, yes
Then I'd taken the kiss of seedcake back from his mouth
Going deep South, go down, mmh, yes
Took six big wheels and rolled our bodies
Off of Howth Head and into the flesh, mmh, yes

He said, ""I was a flower of the mountain, yes
But now I've powers o'er a woman's body, yes""

Stepping out of the page into the sensual world
Stepping out

To where the water and the earth caress
And the down of a peach says, ""Mmh, yes""
Do I look for those millionaires like a Machiavellian girl would
When I could wear a sunset, mmh, yes

And how we'd wished to live in the sensual world
You don't need words, just one kiss, then another

Stepping out of the page into the sensual world
Stepping out off the page into the sensual world


And then our arrows of desire rewrite the speech, mmh, yes
And then he whispered, ""Would I, mmh, yes
Be safe, mmh, yes, from mountain flowers?""
And at first with the charm around him, mmh, yes
He loosened it so if it slipped between my breasts
He'd rescue it, mmh, yes

And his spark took life in my hand and, mmh, yes
I said, ""Mmh, yes"", but not yet
Mmh, yes
Mmh, yes",214
Kate Bush,Sat in Your Lap,The Single File (1978 - 1983),"I see the people working
And see it working for them
And so I want to join in
But then I find it hurts me

Some say that knowledge is something sat up in your lap
Some say that knowledge is something that you never have

I see the people happy
So can it happen for me?
'Cause when I am unhappy
There's nothing that can move me

Some say that knowledge is something that you never have
Some say that knowledge is something sat up in your lap
Some say that heaven is hell
Some say that hell is heaven

I must admit, just when I think I'm king (I just begin)
Just when I think I'm king, I must admit (I just begin)
Just when I think I'm king, ooh (I just begin)

I've been doing it for years
My goal is moving near
Says ""Look, I'm over here""
Then it up and disappears

Some say that knowledge is something sat up in your lap
Some say that knowledge is oh-ho-ho-ho

I want to be a lawyer
I want to be a scholar
But I really can't be bothered
Ooh, just give it quick, gimme it, gimme, gimme, gimme, gimme

Some say that knowledge is oh-ho-ho
Some say that knowledge is oh-ho-ho
Some say that heaven is hell
Some say that hell is heaven

I must admit, just when I think I'm king (I just begin)
Just when I think I'm king, I must admit (I just begin)
Just when I think everything's going great (I just begin)
I get the break, hey, I'm gonna take it all (I just begin)
When I'm king (Just begin)

In my dome of ivory
A home of activity
I want the answers quickly
But I don't have no energy
I hold a cup of wisdom
But there is nothing within
My cup, she never overfloweth
It is I that moan and groaneth

Some grey and white matter
Give me the karma, mama
I'm coming up the ladder
Hey, I'm coming up the ladder
A jet to Mecca
Up the ladder
Tibet or Jeddah
To Salisbury, a monastery
The longest journey
Across the desert
Across the weather
Across the elements
Across the water",371
Kate Bush,Get Out of My House,The Dreaming,"Hee-haw! Hee-haw! Hee-haw!

When you left, the door was
Slamming
You paused in the doorway
Slamming
As though a thought stole you away
Slamming
I watched the world pull you away
Slamming

So I run into the hall
Lock it
Into the corridor
Lock it
There's a door in the house
Slamming
I hear the lift descending
Slamming
I hear it hit the landing
Slamming
See the hackles on the cat
Standing

With my key I
Lock it
With my key I
Lock it up
With my key I
Lock it
With my key I
Lock it up

I am the concierge chez-moi, honey
Won't letcha in for love, nor money
”Let me in!”
My home, my joy
I'm barred and bolted and I
Won't let you in

Get out of my house!
No stranger's feet
Will enter me
Get out of my house!
I wash the panes
Get out of my house!
I clean the stains away
Get out of my house!

This house is as old as I am
Slamming
This house knows all I have done
Slamming
They come with their weather hanging 'round them
Slamming
But can't knock my door down!
Slamming

With my key I
Lock it
With my key I
Lock it

This house is full of m-m-my mess
Slamming
This house is full of m-m-mistakes
Slamming
This house is full of m-m-madness
Slamming
This house is full of, full of, full of fight
Slam it

With my keeper I
Clean up
With my keeper I
Clean it all up
With my keeper I
Clean up
With my keeper I
Clean it all up

I am the concierge chez-moi, honey
Won't letcha in for love, nor money
”It's cold out here!”
My home, my joy
I'm barred and bolted and I
Get out of my…
Won't let you in

Get out of my house!
No stranger's feet
Get out of my house!
Will enter me
Get out of my house!
I wash the panes
Get out of my house!
I clean the stains
Get out of my house!
Get out of my house!
Get out of my house!
Get out of my house!
Won't enter me
Get out of my house!
Get out of my house!
Get out of my house!
Get out of my house!
Yeah! Won't let you in!
Get out of my house!
Get out of my house!
[Bridge: Kate Bush & 
Paul Hardiman]
Let me in!
Woman, let me in!
Let me bring in the memories!
Woman, let me in!
Let me bring in the Devil Dreams!
I will not let you in!
Don't you bring back the reveries
I turn into a bird
Carry further than the word is heard
Woman, let me in!
I turn into the wind
I blow you a cold kiss
Stronger than the song's hit
I will not let you in
I face towards the wind
I change into the Mule
I change into the Mule
Let me in

Hee-haw! Hee-haw!
Hee-haw-hee-haw-hee-haw-hee-haw…
Hee-haw! Hee-haw! Hee-haw!
Hee-haw! Hee-haw! Hee-haw!
Hee-haw! Hee-haw! Hee-haw!
Hee-haw! Hee-haw! Hee-haw!
Dha Dhin Dha Dha Dha
Dha Dha Dha Dhin Dha Dha Dha Dkin Dha Dha
Dha Dhin Dha Dha Dha
Dha Dha Dha Dhin Dha Dha Dha Dkin Dha Dha
Dha Dhin Dha Dha Dha
Dha Dha Dha Dhin Dha Dha Dha Dkin Dha Dha
Dha Dhin Dha Dha Dha
Dha Dha Dha Dhin Dha Dha Dha Dkin Dha Dha
Dha Dhin Dha Dha Dha
Dha Dha Dha Dhin Dha Dha Dha Dkin Dha Dha
Dha Dhin Dha Dha Dha
Dha Dha Dha Dhin Dha Dha Dha Dkin Dha Dha
Dha Dhin Dha Dha Dha
Dha Dha Dha Dhin Dha Dha Dha Dkin Dha Dha
Dha Dhin Dha Dha Dha
Dha Dha Dha Dhin Dha Dha Dha Dkin Dha Dha
Dha Dhin Dha Dha Dha
Dha Dha Dha Dhin Dha Dha Dha Dkin Dha Dha
Dha Dhin Dha Dha Dha",650
Kate Bush,Watching You Without Me,Hounds of Love,"You can't hear me
You can't hear me
You can't hear what I'm saying
You can't hear what I'm saying to you

You watch the clock move the slow hand
I should have been home hours ago
But I'm not here
But I'm not here

You can't hear me
You can't hear me
You can't feel me
Here in the room with you now
You can't hear what I'm saying
You don't hear what I'm saying to you

Can't let you know what's been happening
There's a ghost in our home just watching you without me
But I'm not here
But I'm not here
But I'm not here

You don't hear me
You don't hear me

Don't ignore, don't ignore me
Let me in and don't be long
Don't ignore, don't ignore me
Let me in and don't be long
Don't ignore, don't ignore me
Let me in and don't be long
We, we see
We see, we, we see, we, we see
We see, we, we see, we, we see
We, we see

You didn't hear me come in
Help me, baby, help me, baby, talk to me
Listen to me, baby
Listen to me, listen to me, talk to me, oh, please, listen
You can't hear me
Listen, baby, listen to me, baby, help me, help me, baby
Talk to me, talk to me, please, baby, talk to me
You won't hear me leaving",236
Kate Bush,The Dreaming,The Single File (1978 - 1983),"“Bang” goes another kanga on the bonnet of the van
See the light ram through the gaps in the land
Many an Aborigine's mistaken for a tree
Till you near him on the motorway and the tree begin to breathe
See the light ram through the gaps in the land

Coming in with the golden light
In the morning
Coming in with the golden light
Is the New Man
Coming in with the golden light
Is my dented van
Woomera

Dree-ee-ee-ee-ee-
A-a-a-a-a-
M-m-m-m-m-
Ti-ti-ti-ti-ti-
I-i-i-i-i-
Me-me-me-me-me
Dree-ee-ee-ee-ee-
Woomera
A-a-a-a-a-
M-m-m-m-m-
Ti-ti-ti-ti-ti-
I-i-i-i-i-
Me-me-me-me-me
Dree-ee-ee-ee-ee-
A-a-a-a-a-
M-m-m-m-m-
Ti-ti-ti-ti-ti…

The civilised keep alive the territorial war
See the light ram through the gaps in the land
Erase the race that claim the place and say we dig for Ore
Or dangle Devils in a bottle and push them from the Pull of the Bush
See the light ram through the gaps in the land
You find them in the road
See the light bounce off the rocks to the sand
In the road

Coming in with the golden light
In the morning
Coming in with the golden light
With no warning
Coming in with the golden light
We bring in the rigging
Dig, dig, dig, dig away

Dree-ee-ee-ee-ee-
A-a-a-a-a-
M-m-m-m-m-
Ti-ti-ti-ti-ti-
I-i-i-i-i-
Me-me-me-me-me
Dree-ee-ee-ee-ee-
Woomera
A-a-a-a-a-
M-m-m-m-m-
Ti-ti-ti-ti-ti-
I-i-i-i-i-
Me-me-me-me-me
Dree-ee-ee-ee-ee-
A-a-a-a-a-
M-m-m-m-m-
Woomera
Ti-ti-ti-ti-ti-
I-i-i-i-i-
Me-me-me-me-me
Dree-ee-ee-ee-ee-
A-a-a-a-a-
M-m-m-m-m-
Ti-ti-ti-ti-ti-
I-i-i-i-i-
Woomera
Me-me-me-me-me

M-M-Many an Aborigine's mistaken for a tree
See the light ram through the gaps in the land
You near him on the motorway and the tree begin to breathe
Erase the race that claim the place and say we dig for Ore
See the light ram through the gaps in the land
Dangle Devils in a bottle and push them from the Pull of the Bush
See the sun set in the hand of the man
""Bang"" goes another Kanga on the bonnet of the van
See the light bounce off the rocks to the sand
You find them in the road
See the light ram through the gaps in the land
In the road
See the light
Push 'em from the Pull of the Bush
See the light bounce off the rocks to the sand
Push 'em from the Pull of the Bush
See the sun set in the hand of the man",386
Kate Bush,The Big Sky,Hounds of Love,"They look down
At the ground
Missing
But I never go in now

I'm looking at the big sky
I'm looking at the big sky now
I'm looking at the big sky
You never understood me
You never really tried

That cloud, that cloud
It looks like Ireland
C'mon and blow it a kiss now
But quick!

'Cause it's changing in the big sky
It's changing in the big sky now
We're looking at the big sky
You never understood me
You never really tried

This cloud, this cloud
Says ""Noah
Come on, build me an Ark
And if you're coming, jump

'Cause we're leaving with the big sky
We're leaving with the big sky, yeah honey
We're leaving with the big sky
We're looking at the, yeah, yeah, yeah, yeah, yeah
We're looking at the, yeah, yeah, yeah, yeah, yeah

And we pause for the jets
Hup! Hup!

Hup! In the big sky!
We're looking at the big sky, honey
You want my reply?
What was the question?
I was looking at the big sky
Yeah, yeah, yeah, yeah, yeah
Hup! Hup! Big sky, yeah
Looking at the big sky
We're looking at the, yeah, yeah, yeah, yeah, yeah
Tell me, sisters!

Rolling over like a great big cloud
Walking out in the big sky
Rolling over like a great big cloud
Walking out in the big sky
Rolling over like a great big cloud
Walking out in the big sky
Rolling over like a great big cloud
Walking out in the big sky
Rolling over like a great big cloud
Walking out in the big sky
Rolling over like a great big cloud
Walking out in the big sky
Rolling over like a great big cloud
Walking out in the big sky
Rolling over like a great big cloud
Walking out in the big sky
Rolling over like a great big cloud
Walking out in the big sky
Rolling over like a great big cloud
Walking out in the big sky
Rolling over like a great big cloud
Walking out in the big sky
Rolling over like a great big cloud
Walking out in the big sky
Rolling over like a great big cloud
Walking out in the big sky",372
Kate Bush,The Morning Fog,Hounds of Love,"The light
Begin to bleed
Begin to breathe
Begin to speak
Do you know what?
I love you better now

I am falling
Like a stone
Like a storm
Being born again
Into the sweet morning fog

Do you know what?
I love you better now

I'm falling
And I'd love to hold you now
I'll kiss the ground
I'll tell my mother
I'll tell my father
I'll tell my loved ones
I'll tell my brothers
How much I love them",81
Kate Bush,The Man with the Child in His Eyes,The Single File (1978 - 1983),"I hear him before I go to sleep
And focus on the day that's been
I realize he's there when I turn the light off
And turn over
Nobody knows about my man
They think he's lost on some horizon

And suddenly I find myself
Listening to a man I've never known before
Telling me about the sea
All his love, till eternity

Ooh, he's here again
The man with the child in his eyes
Ooh, he's here again
The man with the child in his eyes

He's very understanding
He's so aware of all my situations
And when I stay up late he's always waiting
But I feel him hesitate
Oh, I'm so worried about my love
They say, “No, no, it won't last forever”

And here I am again, my girl
Wondering what on Earth I'm doing here
Maybe he doesn't love me
I just took a trip on my love for him

Ooh, he's here again
The man with the child in his eyes
Ooh, he's here again
The man with the child in his eyes",179
