artist,title,album,lyrics,lyrics_length
Joanna Newsom,Divers,Divers,"The diver is my love
(And I am his, if I am not deceived)
Who takes one breath above, for every hour below the sea;
Who gave to me a jewel
Worth twice this woman's life (but would cost her less
Than laying at low tide
To see her true love phosphoresce)
And in an infinite regress:
Tell me, why is the pain of birth
Lighter borne than the pain of death?
I ain't saying that I loved you first
But I loved you best
I know we must abide
Each by the rules that bind us here:
The divers, and the sailors, and the women on the pier
But how do you choose your form?
How do you choose your name? How do you choose your life?
How do you choose the time you must exhale
And kick, and rise?
And in an infinite capsize:
Like a bull tearing down the coast
Double hulls bearing double masts —
I don’t know if you loved me most, but you loved me last
Recall the word you gave:
To count your way across the depths of this arid world
Where you would yoke the waves
And lay a bed of shining pearls!
I dream it every night:
The ringing of the pail
The motes of sand dislodged
The shucking, quick and bright;
The twinned and cast-off shells reveal a single heart of white
And in an infinite backslide:
Ancient border, sink past the West
Like a sword at the bearer's fall
I can't claim that I knew you best
But did you know me at all?
A woman is alive!
A woman is alive;
You do not take her for a sign in nacre on a stone
Alone, unfaceted and fine
And never will I wed
I'll hunt the pearl of death to the bottom of my life
And ever hold my breath
Till I may be the diver's wife
See how the infinite divides:
And the divers are not to blame
For the rift, spanning distant shores
You don’t know my name
But I know yours",346
Joanna Newsom,Good Intentions Paving Co.,Have One on Me,"Twenty miles left to the show
Hello, my old country, hello
Stars are just beginning to appear
And I have never, in my life, before been here
And it's my heart, not me, who cannot drive
At which conclusion you arrived
Watching me sit here, bolt upright and cry
For no good reason at the Eastering sky

And the tilt of this strange nation
And the will to remain for the duration
Waving the flag, feeling it drag
Like a bump on a bump on a log, baby
Like I'm in a fistfight with the fog, baby
Step, ball-change, and a-pirouette!
And I regret, I regret

How I said to you, ""Honey, just open your heart,""
When I've got trouble even opening a honey jar
And that, right there, is where we are

And I've been 'fessin' double-fast
Addressing questions nobody asked
I'll get this joy off of my chest at last
And I will love you 'til the noise has long since passed
And I did not mean to shout, just drive
Just get us out, dead or alive
The road's too long to mention— Lord, it's something to see!
Laid down by the Good Intentions Paving Company

All the way to the thing we've been playing at, darling
I can see that you're wearing your staying-hat, darling
For the time being, all is well
Won't you love me a spell?
This is blindness beyond all conceiving
While, behind us, the road is leaving
And leaving, and falling back
Like a rope gone slack

And I saw straightaway that the lay was steep
But I fell for you, honey, easy as falling asleep
And that, right there, is the course I keep

And no amount of talking is going to soften the fall
But, like after the rain, step out of the overhang, that's all
It had a nice ring to it when the old opry house rang
So, with a solemn auld lang 
syne, sealed, delivered, I sang
And there is hesitation and it always remains
Concerning you, me, and the rest of the gang
And in our quiet hour, I feel I see everything
And am in love with the hook upon which everyone hangs.
And I know you meant to show the extent
To which you gave a goddang
You ranged real hot and real cold, but I'm sold
I am home on that range
And I do hate to fold
Right here, at the top of my game
When I've been trying with my whole heart and soul
To stay right here, in the right lane
But it can make you feel over, and old
(Lord, you know it's a shame)
When I only want for you to pull over and hold me
'Til I can't remember my own name",465
Joanna Newsom,Baby Birch,Have One on Me,"This is the song for Baby Birch
I will never know you
And at the back of what we've done
There is the knowledge of you

Well, I wish we could take every path
Could spend a hundred years adoring you
Yes, I wish we could take every path
'Cause you know I hated to close the door on you

Do you remember staring up at the stars
So far away in their bulletproof cars?
When we heard the rushing, slow intake
Of the dark, dark water and the engine breaks

And I said, how about them engine breaks?
And, if I should die before I wake
Will you keep an eye on Baby Birch?
Because I'd hate to see her make the same mistake

When it was dark, I called and you came
When it was dark, I saw shapes
When I see stars, I feel in your hand
And I see stars and I reel again

Well mercy me. I'll be goddamned
It's been a long, long time since I last saw you
And I have never known the plan
It's been a long, long time, how are you?

Your eyes are green, your hair is gold
Your hair is black, your eyes are blue
I closed the ranks, and I doubled back
But you know I hated to close the doggone door on you

We take a walk along the dirty lake
Hear the goose cussing at me over her eggs
You poor little cousin, I don't want your dregs
A little baby fussing over my legs
There is a blacksmith and there is a shepherd
And there is a butcher-boy
And there is a barber who's cutting and cutting away
At my only joy
I saw a rabbit as slick as a knife
And as pale as a candlestick
And I had thought it'd be harder to do
But I caught her, and skinned her quick
Held her there, kicking and mewling
Upended, unspooling, unsung and blue
Told her ""Wherever you go, little runaway bunny, I will find you""
And then she ran, as they're liable to do

Be at peace baby, and be gone
Be at peace baby, and be gone",366
Joanna Newsom,Leaving the City,Divers,"Hay, and a clean stall
And ivy on a garden wall
And a sign saying Sold
And an old coat
For the bad cold
I believe in you
Do you believe in me?
What do you want to do?
Are we leaving the city?
On the black road
Through the gold fields
While the fields are plowed
Towards what we are allowed..
The bridle bends in idle hands
And slows your canter to a trot
We mean to stop, in increments, but can’t commit
We post and sit, in impotence:
The harder you hit, the deeper the dent
We seek our name
We seek our fame, and our credentials
(Paned in glass, trained to master incidentals)
Bleach our collar, leach our dollar from our cents:
The longer you live, the higher the rent
Beneath the pale sky
Beside the red barn
Below the white clouds
Is all we are allowed
Here, the light will seep
And the scythe will reap
And spirit will rend, in counting toward the end
In December of that year
The word came down that she was here
The days grew shorter
I was sure, if she came 'round
I’d hold my ground. I'd endure
But they'd alluded to a change
That came to pass
And Spring, deranged
Weeping grass and sleepless
Broke herself upon my windowglass
And I could barely breathe, for seeing
All the splintered light that leaked her fissures
Fleeing, launched in flight:
Unstaunched daylight, brightly bleeding
Bleached the night with dawn, deleting
In that high sun
After our good run
When the spirit bends
Beneath knowing it must end
And that is all I want here:
To draw my gaunt spirit to bow
Beneath what I am allowed
Beneath what I am allowed",291
Joanna Newsom,Go Long,Have One on Me,"Last night, again, you were in my dreams
Several expendable limbs were at stake
You were a prince, spinning rims
All sentiments Indian-given and half-baked

I was brought in on a palanquin
Made of the many bodies of beautiful women
Brought to this place to be examined
Swaying on an elephant, a princess of India

We both want the very same thing
We are praying I am the one to save you
But you don't even own your own violence
Run away from home, your beard is still blue

With the loneliness of you mighty men
With your jaws, and fists, and guitars and pens
And your sugarlip, but I've never been
To the firepits with you mighty men

Who made you this way, who made you this way?
Who is going to bear your beautiful children?
Do you think you can just stop when you're ready for a change?
Who will take care of you when you're old and dying?

You burn in the Mekong to prove your worth
Go long, go long, right over the edge of the earth
You have been wronged, tore up since birth
You have done harm, others have done worse

Will you tuck your shirt, will you leave it loose?
You are badly hurt, you're a silly goose
You are caked in mud, and in blood and worse
Chew your bitter cud, grope your little nurse

Do you know why my ankles are bound in gauze?
Sickly dressage, a princess of Kentucky
In the middle of the woods which were the probable cause
We danced in the lodge like two panting monkeys

I will give you a call for one last hurrah
And if this tale is tall, forgive my scrambling
But you keep palming along the wall
Moving at a blind crawl, but always rambling

Wolf-spider, crouch in your funnel nest
If I knew you once, now I know you less
In the sinking sand where we've come to rest
Have I had a hand in your loneliness?

When you leave me alone in this old palace of yours
It starts to get to me. I take to walking
What a woman does is open doors
And it is not a question of locking or unlocking

Well, I have never seen such a terrible room
Gilded with the gold teeth of the women who loved you
Now, though I die, Magpie, this I bequeath
By any other name, a jay is still blue

With the loneliness of you mighty men
With your mighty kiss that might never, never end
While so far away, in the seat of the west
Burns the fount of the heat of that loneliness

There's a man who only will speak in code
Backing slowly, slowly down the road
May he master everything that such men may know
About loving and then letting go",476
Joanna Newsom,In California,Have One on Me,"My heart became a drunken runt
On the day I sunk in this shunt to tap me clean
Of all the wonder and the sorrow I have seen
Since I left my home:
My home on the old Milk Lake
Where the darkness does fall so fast it feels like some kind of mistake
Just like they told you it would
Just like the Tulgey Wood

When I came into my land, I did not understand
Neither dry rot, nor the burn pile
Nor the bark-beetle, nor the dry well
Nor the black bear

But there is another who is a little older
When I broke my bone, he carried me up from the riverside
To spend my life in spitting distance of the love that I have known
I must stay here in an endless eventide
And if you come and see me, you will upset the order
You cannot come and see me, for I set myself apart
But when you come and see me in California
You cross the border of my heart
Well, I have sown untidy furrows across my soul, but I am still a coward
Content to see my garden grow so sweet and full of someone else's flowers
Sometimes I can almost feel the power
Sometimes I am so in love with you
Like a little clock that trembles on the edge of the hour
Only ever calling out, ""Cuckoo, cuckoo""

When I called you, you little one, in a bad way
Did you love me, do you spite me?
Time will tell if I can be well
And rise to meet you rightly

While moving across my land
Brandishing themselves like a burning branch
Advance the tallow-colored, walleyed deer
Quiet as gondoliers

While I wait all night for you in California
Watching the fox pick off my goldfish from their sorry, golden state
And I am no longer afraid of anything
Save the life that, here, awaits
I don't belong to anyone
My heart is heavy as an oil drum
And I don't want to be alone
My heart is yellow as an ear of corn
And I have torn my soul apart
From pulling artlessly with fool commands
Some nights I just never go to sleep at all, and I stand
Shaking in my doorway like a sentinel, all alone
Bracing like the bow upon a ship and fully abandoning
Any thought of anywhere but home, my home
Sometimes I can almost feel the power
And I do love you
Is it only timing that has made it such a dark hour
Only ever chiming out, ""Cuckoo""?

Cuckoo, cuckoo-koo
My cuckoo, cuckoo-koo
My cuckoo, cuckoo-koo
My cuckoo, cuckoo-koo

My heart, I wear you down, I know
Gotta think straight, keep a clean plate
Keep from wearing down, if I lose my head
Just where am I going to lay it?
For it has half-ruined me to be hanging around
Here among the daphne blooming out of the big brown
I am native to it, but I'm overgrown
I have choked my roots on the earth as rich as roe
Here, down in California",522
Joanna Newsom,Waltz of the 101st Lightborne,Divers,"I believed they had got what they came for;
I believed our peril was done
On the eve of the last of the Great Wars
After three we had narrowly won
(But the fourth
It was carelessly done.)
I saw his ship in its whistling ascension
As they launched from the Capitol seat–
Swear I saw our mistake
When the clouds draped like a flag
Across the backs of the fleet
Of the Hundred-First Lightborne Elite
As the day is long
So the well runs dry
And we came to see Time is taller
Than Space is wide
And we bade goodbye
To the Great Divide:
Found unlimited simulacreage to colonize!
But there was a time we were lashed to the prow
Of a ship you may board, but not steer
Before You and I ceased to mean Now
And began to mean only Right Here
(to mean Inches and Miles, but not Years);
Before Space has a taste of its limits
And a new sort of coordinate awoke
Making Time just another poor tenant:
Bearing weight, taking fire, trading smokes
In the war between us and our ghosts
(But I saw the Bering Strait and the Golden Gate
In silent suspension of their golden age!
And you can barely tell, if I guard it well
Where I have been, and seen
Pristine, unfelled.)
I had a dream that I walked in the garden
Of Chabot, and those telescope ruins
It was there that I called to my true love
Who was pale as millennial moons
Honey, where did you come by that wound?
When I woke, he was gone
And the War had begun
In eternal return and repeat
Calling, Where in the hell are the rest of your fellow
One Hundred-One Lightborne Elite?
Stormed in the New Highland Light Infantry
Make it stop, my love!
We were wrong to try
Never saw what we could unravel
In traveling light
Nor how the trip debrides–
Like a stack of slides!
All we saw was that Time is taller than Space is wide
That's why we are bound to a round desert island
'neath the sky where our sailors have gone
Have they drowned, in those windy highlands?
Highlands away, my John",372
Joanna Newsom,Sprout and the Bean,The Milk-Eyed Mender,"I slept all day
I woke with distaste
And I railed
And I raved
That the difference between
The sprout and the bean
It is a golden ring
It is a twisted string
And you can ask the counselor
And you can ask the king
And I'll say the same thing
And it's a funny thing
Should we go outside?
Should we go outside?
Should we break some bread?
Are y'interested?
And as I said
I slept as though dead
Dreaming seamless dreams
Of lead
When you go away
I am big-boned and fey
In the dust of the day
And in the dirt of the day
And the danger, danger
Drawing near them was a white coat
And the danger, danger
Drawing near them was a broad boat
And the water, water
Running clear beneath a white throat
And the hollow chatter
Of the talking of the tadpoles
Who know th'outside?
Should we go outside?
Should we break some bread?
Are y'interested?",163
Joanna Newsom,Does Not Suffice,Have One on Me,"I will pack all my pretty dresses
I will box up my high-heeled shoes
A sparkling ring for every finger
I'll put away and hide from view

Coats of bouclé, jacquard and cashmere
Cartouche and tweed, all silver-shot
And everything that could remind you
Of how easy I was not

I'll tuck away my gilded buttons
I'll bind my silks in shapeless bales
Wrap it all on up in reams of tissue
And then I'll kiss you, sweet, farewell

You saw me rise to our occasion
And so deny the evidence
Caused me to burn and twist and grimace against you
Like something caught on a barbed wire fence

Now you can see me fall back here, redoubled
Full bewildered and amazed
I have gotten into some terrible trouble
Beneath your blank and rinsing gaze

It does not suffice for you to say I am a sweet girl
Or to say you hate to see me sad because of you
It does not suffice to merely lie beside each other
As those who love each other do

I picture you, rising up in the morning
Stretching out on your boundless bed
Beating a clear path to the shower
Scouring yourself red

The tap of hangers swaying in the closet
Unburdened hooks and empty drawers
And everywhere I tried to love you is yours again
And only yours

La-la-la-la...",228
Joanna Newsom,On a Good Day,Have One on Me,"Hey hey hey, the end is near
On a good day, you can see the end from here
But I won't turn back now, though the way is clear
I will stay for the remainder

I saw a life and I called it mine
I saw it drawn so sweet and fine
And I had begun to fill in all the lines
Right down to what we'd name her

Our nature does not change by will
In the winter, 'round the ruined mill
The creek is lying, flat and still
It is water, though it's frozen

So 'cross the years and miles, and through
On a good day, you can feel my love for you
Will you leave me be so that we can stay true
To the path that you have chosen?",133
